metric,asedx_p_2017,LP_asedx_p_2017,asedx_p_2017_GE65,LP_asedx_p_2017_GE65,asedx_p_2017_LT65,LP_asedx_p_2017_LT65,asedx_p_2018,LP_asedx_p_2018,asedx_p_2018_GE65,LP_asedx_p_2018_GE65,asedx_p_2018_LT65,LP_asedx_p_2018_LT65,asedx_p_2019,LP_asedx_p_2019,asedx_p_2019_GE65,LP_asedx_p_2019_GE65,asedx_p_2019_LT65,LP_asedx_p_2019_LT65,asedx_p_2020,LP_asedx_p_2020,asedx_p_2020-2023,LP_asedx_p_2020-2023,asedx_p_2020-2023_GE65,LP_asedx_p_2020-2023_GE65,asedx_p_2020-2023_LT65,LP_asedx_p_2020-2023_LT65,asedx_p_2020_GE65,LP_asedx_p_2020_GE65,asedx_p_2020_LT65,LP_asedx_p_2020_LT65,asedx_p_2021,LP_asedx_p_2021,asedx_p_2021_GE65,LP_asedx_p_2021_GE65,asedx_p_2021_LT65,LP_asedx_p_2021_LT65,asedx_p_2022,LP_asedx_p_2022,asedx_p_2022_GE65,LP_asedx_p_2022_GE65,asedx_p_2022_LT65,LP_asedx_p_2022_LT65,asedx_p_2023,LP_asedx_p_2023,asedx_p_2023_GE65,LP_asedx_p_2023_GE65,asedx_p_2023_LT65,LP_asedx_p_2023_LT65,asedx_p_2024,LP_asedx_p_2024,asedx_p_2024_GE65,LP_asedx_p_2024_GE65,asedx_p_2024_LT65,LP_asedx_p_2024_LT65,Sum_|LP|_LP<=-5.0
f0473518,0.00534,-0.032,-0.002143,-0.013,0.014073,-0.09,0.03508,-0.254,0.048487,-0.38,-0.014212,-0.091,-0.016651,-0.108,-0.024535,-0.167,0.007039,-0.043,0.085361,-0.818,-0.110185,-1.192,-0.154597,-2.036,0.01708,-0.111,0.06942,-0.612,0.097892,-0.998,-0.2101,-3.427,-0.229642,-4.012,-0.123238,-1.417,-0.111671,-1.217,-0.156285,-2.073,0.029298,-0.205,-0.100677,-1.041,-0.161782,-2.194,0.073343,-0.66,-0.141661,-1.766,-0.174035,-2.479,-0.00321,-0.019,0.0
f0472918,-0.031335,-0.222,-0.031211,-0.221,-0.004673,-0.028,0.047599,-0.371,0.052459,-0.421,0.001214,-0.007,-0.001637,-0.01,-0.006262,-0.038,0.008073,-0.049,-0.026335,-0.181,-0.092675,-0.921,-0.101507,-1.054,-0.040025,-0.299,-0.019767,-0.13,-0.037646,-0.277,-0.144541,-1.825,-0.146037,-1.855,-0.102847,-1.075,-0.074168,-0.67,-0.08803,-0.855,-0.003205,-0.019,-0.053459,-0.431,-0.075343,-0.685,0.021193,-0.141,-0.071729,-0.64,-0.07997,-0.745,-0.016999,-0.11,0.0
f0472718,0.003638,-0.022,-0.00437,-0.026,0.020054,-0.133,0.034203,-0.247,0.039241,-0.292,-0.001332,-0.008,4.5e-05,-0.0,0.000184,-0.001,-0.006061,-0.037,-0.013737,-0.087,-0.183652,-2.716,-0.206031,-3.312,-0.084894,-0.811,-0.021966,-0.147,0.000376,-0.002,-0.235909,-4.211,-0.254746,-4.841,-0.141312,-1.759,-0.198418,-3.102,-0.214494,-3.554,-0.076395,-0.699,-0.14708,-1.877,-0.170463,-2.394,-0.032016,-0.228,-0.16373,-2.238,-0.175156,-2.506,-0.074005,-0.668,0.0
f0472418,-0.014102,-0.09,-0.031682,-0.225,0.021844,-0.146,0.027009,-0.186,0.04041,-0.302,-0.011199,-0.07,0.00611,-0.037,0.008248,-0.051,-0.005428,-0.033,0.010478,-0.065,-0.142872,-1.791,-0.153014,-2.002,-0.0765,-0.7,0.015221,-0.098,-0.005295,-0.032,-0.202497,-3.213,-0.207465,-3.352,-0.143385,-1.801,-0.146003,-1.855,-0.158594,-2.123,-0.05353,-0.432,-0.129879,-1.538,-0.148759,-1.912,-0.024906,-0.17,-0.132015,-1.578,-0.134913,-1.634,-0.062476,-0.53,0.0
f04104,-0.061932,-0.524,-0.093719,-0.936,0.034951,-0.253,0.016328,-0.105,0.018882,-0.124,-0.00538,-0.032,0.038706,-0.287,0.065833,-0.569,-0.034066,-0.245,-0.006436,-0.039,-0.011809,-0.074,0.037923,-0.28,-0.107034,-1.141,0.034874,-0.252,-0.101017,-1.046,-0.053606,-0.433,-0.005153,-0.031,-0.139146,-1.716,4.6e-05,-0.0,0.026223,-0.18,-0.045535,-0.351,0.002332,-0.014,0.025749,-0.176,-0.038674,-0.286,0.027586,-0.191,0.067209,-0.585,-0.061165,-0.515,0.0
f04105,-0.03987,-0.297,-0.059138,-0.493,0.02457,-0.167,-0.000939,-0.005,-0.008089,-0.05,0.004246,-0.025,0.037997,-0.28,0.062599,-0.532,-0.029999,-0.211,-0.001252,-0.007,0.021733,-0.145,0.049368,-0.389,-0.037998,-0.28,0.021619,-0.144,-0.053883,-0.436,-0.00455,-0.027,0.026284,-0.181,-0.06178,-0.522,0.031739,-0.225,0.047581,-0.371,-0.009689,-0.06,0.041539,-0.313,0.048756,-0.383,0.012379,-0.078,0.03752,-0.276,0.056811,-0.467,-0.013747,-0.087,0.0
f04106,-0.025977,-0.178,-0.043941,-0.336,0.025969,-0.178,0.003401,-0.02,-0.011096,-0.069,0.017417,-0.113,0.024182,-0.164,0.053583,-0.433,-0.043443,-0.331,-0.020546,-0.136,0.018254,-0.119,0.046624,-0.362,-0.048898,-0.384,-0.001755,-0.01,-0.059436,-0.496,0.018655,-0.122,0.044574,-0.342,-0.039311,-0.292,0.023086,-0.155,0.047807,-0.374,-0.039347,-0.293,0.034679,-0.251,0.048632,-0.382,-0.012119,-0.076,0.036778,-0.269,0.059368,-0.495,-0.026119,-0.179,0.0
f04107,-0.05626,-0.461,-0.086268,-0.83,0.031554,-0.224,0.02851,-0.199,0.017147,-0.111,0.024585,-0.167,0.028342,-0.197,0.067503,-0.589,-0.057425,-0.474,-0.009829,-0.061,-0.015704,-0.101,0.003076,-0.018,-0.04639,-0.359,0.002676,-0.016,-0.039037,-0.29,-0.014895,-0.095,0.003017,-0.018,-0.037019,-0.271,-0.015641,-0.101,0.000188,-0.001,-0.039823,-0.297,-0.021267,-0.142,-0.011463,-0.072,-0.026168,-0.18,0.000567,-0.003,0.018078,-0.118,-0.033361,-0.239,0.0
f04108,-0.026837,-0.185,-0.032478,-0.232,0.002237,-0.013,0.010132,-0.063,-0.020296,-0.134,0.046958,-0.365,0.016201,-0.104,0.050993,-0.406,-0.051819,-0.414,-0.037809,-0.279,-0.087122,-0.842,-0.068989,-0.607,-0.078187,-0.722,-0.0293,-0.205,-0.046029,-0.356,-0.123331,-1.418,-0.086148,-0.829,-0.132769,-1.593,-0.074925,-0.68,-0.063116,-0.537,-0.047021,-0.366,-0.058998,-0.491,-0.052885,-0.425,-0.026385,-0.181,-0.042192,-0.319,-0.036217,-0.264,-0.029932,-0.21,0.0
f04109,0.011931,-0.075,0.017663,-0.115,-0.005636,-0.034,-0.022195,-0.149,-0.015712,-0.101,-0.017524,-0.114,0.008991,-0.055,-0.003384,-0.02,0.021425,-0.143,0.009191,-0.057,-0.041984,-0.317,-0.046408,-0.36,-0.015882,-0.102,-2.7e-05,-0.0,0.025946,-0.178,-0.068753,-0.604,-0.058655,-0.487,-0.064423,-0.553,-0.042672,-0.324,-0.044885,-0.345,-0.015815,-0.102,-0.039963,-0.298,-0.044736,-0.343,-0.001771,-0.01,-0.031649,-0.225,-0.038231,-0.282,-0.002424,-0.014,0.0
f04110,0.012476,-0.079,0.020132,-0.133,-0.007717,-0.047,-0.010561,-0.066,-0.009869,-0.061,-0.004693,-0.028,-0.003055,-0.018,-0.010942,-0.068,0.010459,-0.065,0.001267,-0.007,-0.021845,-0.146,-0.024722,-0.168,-0.003943,-0.023,-0.003874,-0.023,0.012742,-0.08,-0.036835,-0.27,-0.028116,-0.195,-0.043067,-0.327,-0.016405,-0.106,-0.018117,-0.118,0.001655,-0.01,-0.009783,-0.061,-0.018259,-0.119,0.021352,-0.142,-0.025432,-0.174,-0.02742,-0.19,-0.002498,-0.015,0.0
f04111,0.029094,-0.203,0.023117,-0.156,0.020442,-0.135,-0.016451,-0.106,-0.010984,-0.069,-0.020708,-0.137,-0.010465,-0.065,-0.010123,-0.063,-0.001516,-0.009,-0.015151,-0.097,-0.056188,-0.46,-0.051134,-0.407,-0.044857,-0.345,-0.01727,-0.112,-0.007746,-0.047,-0.092896,-0.924,-0.079902,-0.744,-0.096028,-0.97,-0.049591,-0.391,-0.048821,-0.384,-0.018756,-0.123,-0.022373,-0.15,-0.018021,-0.118,-0.012947,-0.082,-0.033255,-0.238,-0.028713,-0.2,-0.023253,-0.157,0.0
f04112,0.036655,-0.268,0.044275,-0.339,0.001245,-0.007,-0.031226,-0.221,-0.026305,-0.181,-0.020382,-0.135,-0.006902,-0.042,-0.019467,-0.128,0.021032,-0.14,-0.03096,-0.219,-0.062093,-0.526,-0.069245,-0.61,-0.02581,-0.177,-0.03471,-0.251,-0.015242,-0.098,-0.0357,-0.26,-0.040273,-0.301,-0.019956,-0.132,-0.014966,-0.096,-0.015562,-0.1,-0.007413,-0.045,-0.022443,-0.151,-0.030138,-0.212,0.005379,-0.032,-0.14494,-1.833,-0.147599,-1.888,-0.063161,-0.538,0.0
f04113,0.036655,-0.268,0.044275,-0.339,0.001245,-0.007,-0.031226,-0.221,-0.026305,-0.181,-0.020382,-0.135,-0.006902,-0.042,-0.019467,-0.128,0.021032,-0.14,-0.03096,-0.219,-0.062093,-0.526,-0.069245,-0.61,-0.02581,-0.177,-0.03471,-0.251,-0.015242,-0.098,-0.0357,-0.26,-0.040273,-0.301,-0.019956,-0.132,-0.014966,-0.096,-0.015562,-0.1,-0.007413,-0.045,-0.022443,-0.151,-0.030138,-0.212,0.005379,-0.032,-0.14494,-1.833,-0.147599,-1.888,-0.063161,-0.538,0.0
f04114,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,,,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
f0453010,-0.021737,-0.145,-0.017165,-0.111,-0.008224,-0.05,-0.046403,-0.36,-0.054824,-0.446,-0.006226,-0.038,0.050276,-0.398,0.053501,-0.432,0.011578,-0.072,0.037274,-0.274,0.036548,-0.267,0.056116,-0.46,0.00607,-0.037,0.055123,-0.449,-0.005112,-0.031,-0.013437,-0.085,0.011119,-0.069,-0.025539,-0.175,0.032626,-0.233,0.033222,-0.238,0.033905,-0.244,0.020474,-0.136,0.032468,-0.232,0.000997,-0.006,0.046499,-0.361,0.053745,-0.434,0.007413,-0.045,0.0
f0453210,0.022037,-0.147,0.01694,-0.11,0.014395,-0.092,0.027217,-0.188,0.043487,-0.331,-0.008795,-0.054,-0.035938,-0.262,-0.050798,-0.404,-0.000727,-0.004,0.237545,-4.264,0.027452,-0.19,-0.042026,-0.317,0.096693,-0.98,0.216425,-3.611,0.224689,-3.859,0.059959,-0.502,0.00497,-0.03,0.058144,-0.482,-0.079861,-0.744,-0.146616,-1.867,0.02393,-0.162,-0.111881,-1.22,-0.191637,-2.921,0.045223,-0.348,-0.129366,-1.529,-0.154299,-2.03,-0.027593,-0.191,0.0
f0453310,-0.019388,-0.128,-0.003917,-0.023,-0.031334,-0.222,-0.036942,-0.271,-0.022916,-0.154,-0.015611,-0.1,0.01732,-0.113,-0.015073,-0.097,0.03576,-0.26,0.101203,-1.049,0.199465,-3.13,0.123554,-1.422,0.224935,-3.867,0.070609,-0.626,0.12636,-1.473,0.201042,-3.173,0.13364,-1.609,0.206555,-3.327,0.184007,-2.725,0.094802,-0.952,0.197064,-3.065,0.145147,-1.837,0.071994,-0.643,0.161429,-2.186,0.157767,-2.105,0.104589,-1.102,0.166116,-2.293,0.0
f0453810,0.022064,-0.148,0.016932,-0.11,0.014426,-0.092,0.027367,-0.189,0.043666,-0.333,-0.008805,-0.054,-0.036048,-0.263,-0.050918,-0.405,-0.000721,-0.004,0.237105,-4.249,0.027161,-0.188,-0.042428,-0.321,0.096643,-0.98,0.215899,-3.595,0.2245,-3.853,0.059784,-0.5,0.004717,-0.028,0.058074,-0.481,-0.079978,-0.745,-0.146857,-1.872,0.024016,-0.163,-0.111873,-1.22,-0.191732,-2.923,0.045335,-0.349,-0.129544,-1.532,-0.154524,-2.034,-0.027591,-0.191,0.0
f04103,-0.052443,-0.421,-0.086354,-0.831,0.045768,-0.353,0.019181,-0.126,0.020505,-0.136,-0.002971,-0.018,0.02662,-0.183,0.057802,-0.478,-0.048217,-0.378,0.00625,-0.038,-0.004008,-0.024,0.044009,-0.336,-0.097751,-0.996,0.047927,-0.375,-0.094965,-0.955,-0.066257,-0.574,-0.015497,-0.099,-0.156205,-2.071,0.008434,-0.052,0.030455,-0.215,-0.029118,-0.204,0.012715,-0.08,0.033883,-0.244,-0.024533,-0.167,0.042004,-0.317,0.076484,-0.7,-0.039818,-0.297,0.0
f04102,-0.049234,-0.388,-0.079789,-0.743,0.046619,-0.362,0.011913,-0.075,0.014026,-0.089,-0.010264,-0.064,0.030756,-0.217,0.058341,-0.484,-0.041583,-0.313,0.016985,-0.11,0.02408,-0.163,0.066487,-0.577,-0.074292,-0.672,0.056403,-0.463,-0.084147,-0.801,-0.02986,-0.21,0.014656,-0.094,-0.125349,-1.455,0.022669,-0.152,0.041155,-0.309,-0.020548,-0.136,0.033839,-0.243,0.049109,-0.387,-0.008752,-0.054,0.07046,-0.624,0.099757,-1.027,-0.017652,-0.115,0.0
f04101,-0.055097,-0.449,-0.087213,-0.843,0.047098,-0.366,0.013959,-0.089,0.015902,-0.102,-0.008103,-0.05,0.033985,-0.245,0.063461,-0.541,-0.044828,-0.344,0.018585,-0.122,0.03296,-0.236,0.07435,-0.673,-0.069209,-0.609,0.05822,-0.483,-0.085212,-0.816,-0.017472,-0.114,0.025395,-0.174,-0.114987,-1.273,0.031785,-0.226,0.048418,-0.38,-0.014761,-0.094,0.03723,-0.273,0.052043,-0.417,-0.01073,-0.067,0.079692,-0.741,0.107943,-1.156,-0.011836,-0.074,0.0
f00004,-0.055366,-0.452,-0.086147,-0.829,0.045566,-0.351,0.0085,-0.052,0.009839,-0.061,-0.008547,-0.052,0.039152,-0.291,0.067857,-0.593,-0.042499,-0.322,0.02422,-0.164,0.024131,-0.164,0.068161,-0.597,-0.079898,-0.744,0.065817,-0.569,-0.085105,-0.814,-0.030992,-0.219,0.014213,-0.091,-0.128903,-1.52,0.024317,-0.165,0.042116,-0.318,-0.021728,-0.145,0.028134,-0.196,0.045425,-0.35,-0.018182,-0.119,0.064781,-0.557,0.096063,-0.971,-0.025799,-0.177,0.0
ALAND_Mi2_URB,0.051787,-0.414,0.048109,-0.377,0.019251,-0.127,0.039722,-0.296,0.031745,-0.226,0.028157,-0.196,-0.053054,-0.427,-0.04344,-0.331,-0.032881,-0.235,0.093839,-0.938,0.010795,-0.067,-0.050638,-0.402,0.09969,-1.026,0.044457,-0.341,0.168545,-2.349,0.109644,-1.183,0.046818,-0.364,0.163676,-2.237,-0.030411,-0.214,-0.053864,-0.436,0.008777,-0.054,-0.065628,-0.567,-0.10278,-1.074,0.020785,-0.138,-0.136826,-1.671,-0.167079,-2.315,-0.021762,-0.145,0.0
ALAND_URB,0.051786,-0.414,0.048109,-0.377,0.019251,-0.127,0.039723,-0.296,0.031745,-0.226,0.028157,-0.196,-0.053054,-0.427,-0.043439,-0.331,-0.032881,-0.235,0.093838,-0.938,0.010795,-0.067,-0.050638,-0.402,0.09969,-1.026,0.044457,-0.341,0.168544,-2.349,0.109644,-1.183,0.046818,-0.364,0.163676,-2.237,-0.030411,-0.214,-0.053864,-0.436,0.008776,-0.054,-0.065628,-0.567,-0.10278,-1.074,0.020785,-0.138,-0.136825,-1.671,-0.167079,-2.315,-0.021762,-0.145,0.0
HOU_RUR,-0.019315,-0.127,0.001024,-0.006,-0.026568,-0.183,0.027068,-0.187,0.019843,-0.131,0.018306,-0.12,0.013373,-0.085,0.001468,-0.009,0.021713,-0.145,-0.149842,-1.935,0.078421,-0.725,0.094752,-0.952,0.011798,-0.074,-0.153011,-2.002,-0.11752,-1.316,0.170404,-2.393,0.173259,-2.46,0.12007,-1.36,0.12755,-1.495,0.145216,-1.839,0.035085,-0.254,0.131719,-1.573,0.157286,-2.094,0.006547,-0.04,0.110056,-1.19,0.124084,-1.432,0.012582,-0.079,0.0
POP_RUR,-0.016588,-0.107,0.001729,-0.01,-0.022576,-0.152,0.031103,-0.22,0.02216,-0.148,0.02305,-0.155,0.00987,-0.061,0.001458,-0.009,0.013715,-0.087,-0.113992,-1.256,0.08334,-0.79,0.096347,-0.975,0.018627,-0.122,-0.119144,-1.344,-0.086692,-0.836,0.180454,-2.636,0.176933,-2.549,0.133822,-1.613,0.120308,-1.365,0.140357,-1.74,0.023203,-0.156,0.116803,-1.304,0.140367,-1.741,0.00244,-0.014,0.08918,-0.871,0.102682,-1.072,0.003287,-0.019,0.0
TOTALBLOCKS,0.048929,-0.385,0.063561,-0.543,-0.008594,-0.053,0.02097,-0.139,0.013074,-0.083,0.022311,-0.15,-0.038222,-0.282,-0.044694,-0.343,-0.000298,-0.002,0.163794,-2.24,0.055291,-0.451,-0.015828,-0.102,0.158133,-2.113,0.112108,-1.224,0.2304,-4.036,0.117296,-1.312,0.054767,-0.445,0.178418,-2.585,0.01325,-0.084,-0.024699,-0.168,0.065421,-0.564,-0.048234,-0.378,-0.099454,-1.022,0.063361,-0.54,-0.119866,-1.357,-0.163078,-2.224,0.021696,-0.145,0.0
URBANBLOCKS,0.052244,-0.419,0.062324,-0.528,-0.001511,-0.009,0.02198,-0.147,0.013818,-0.088,0.022732,-0.153,-0.04216,-0.319,-0.044297,-0.339,-0.008239,-0.05,0.167797,-2.332,0.035677,-0.26,-0.034646,-0.25,0.143786,-1.809,0.11754,-1.316,0.231178,-4.06,0.091457,-0.904,0.030505,-0.215,0.156494,-2.077,-0.008858,-0.054,-0.046501,-0.361,0.053066,-0.427,-0.067978,-0.594,-0.11941,-1.349,0.05467,-0.444,-0.139912,-1.732,-0.181442,-2.66,0.008648,-0.053,0.0
f00005,,,,,,,,,,,,,,,,,,,,,-0.0,-0.0,0.0,-0.0,,,,,,,,,,,,,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,,,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,,,0.0
f0355404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
f00006,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.0,,,,,,,,,,,,,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,,,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,,,0.0
f00007,,,,,,,,,,,,,,,,,,,,,,,-0.0,-0.0,,,,,,,,,,,,,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,,,-0.0,-0.0,0.0,-0.0,0.0,-0.0,,,0.0
f00011,-0.055362,-0.452,-0.086146,-0.829,0.045593,-0.352,0.008423,-0.052,0.009749,-0.06,-0.00856,-0.053,0.039262,-0.292,0.067993,-0.595,-0.0425,-0.322,0.02426,-0.165,0.023705,-0.16,0.067713,-0.591,-0.080077,-0.746,0.065872,-0.569,-0.085147,-0.815,-0.032,-0.228,0.013313,-0.084,-0.129739,-1.536,0.024081,-0.163,0.041846,-0.316,-0.021726,-0.145,0.027928,-0.194,0.045066,-0.347,-0.017934,-0.117,0.064526,-0.554,0.095713,-0.966,-0.025733,-0.176,0.0
f00012,-0.033487,-0.24,-0.040072,-0.299,0.000723,-0.004,-0.00133,-0.008,0.000521,-0.003,-0.002566,-0.015,0.022879,-0.154,0.025815,-0.177,-0.002086,-0.012,-0.015429,-0.099,0.079346,-0.737,0.085329,-0.817,0.020125,-0.133,-0.012305,-0.077,-0.015705,-0.101,0.182004,-2.674,0.170096,-2.386,0.123746,-1.426,0.049427,-0.39,0.047872,-0.374,0.008736,-0.054,0.045261,-0.348,0.066607,-0.578,-0.036798,-0.27,0.051059,-0.406,0.074266,-0.672,-0.020644,-0.137,0.0
f0081176,-0.068497,-0.601,-0.041874,-0.316,-0.058075,-0.481,-0.041363,-0.311,-0.033752,-0.243,-0.027416,-0.19,0.082267,-0.776,0.055026,-0.448,0.074811,-0.678,-0.054422,-0.442,0.097167,-0.988,0.084943,-0.812,0.087352,-0.845,-0.046456,-0.36,-0.056722,-0.466,0.078617,-0.727,0.062972,-0.536,0.076208,-0.696,0.125098,-1.45,0.111333,-1.211,0.090838,-0.895,0.13502,-1.636,0.118783,-1.338,0.088568,-0.862,0.162446,-2.209,0.126892,-1.483,0.161421,-2.186,0.0
f0355304,0.001583,-0.009,0.031178,-0.221,-0.048883,-0.384,-0.043372,-0.33,-0.067971,-0.594,0.022778,-0.153,0.044394,-0.34,0.039474,-0.294,0.027625,-0.191,-0.012388,-0.078,-0.049354,-0.389,-0.061604,-0.52,0.016605,-0.107,-0.035042,-0.254,0.047654,-0.372,-0.092752,-0.922,-0.093184,-0.929,-0.036961,-0.271,-0.038779,-0.287,-0.03823,-0.282,-0.002999,-0.018,-0.025885,-0.177,-0.039064,-0.29,0.036846,-0.27,-0.0212,-0.141,-0.034472,-0.249,0.024111,-0.163,0.0
f0453910,-0.019023,-0.125,-0.003678,-0.022,-0.031021,-0.219,-0.037037,-0.272,-0.022843,-0.154,-0.015737,-0.101,0.017101,-0.111,-0.015274,-0.098,0.035474,-0.258,0.1006,-1.04,0.199306,-3.126,0.123696,-1.425,0.224217,-3.845,0.070036,-0.619,0.125746,-1.462,0.20097,-3.171,0.133773,-1.612,0.206216,-3.317,0.183929,-2.723,0.095095,-0.957,0.196328,-3.045,0.145401,-1.842,0.072634,-0.651,0.160826,-2.173,0.157937,-2.109,0.104963,-1.108,0.165695,-2.283,0.0
f0460718,0.002632,-0.016,-0.006134,-0.037,0.018599,-0.122,0.032364,-0.231,0.049798,-0.394,-0.02339,-0.158,-0.006233,-0.038,-0.016879,-0.109,0.013578,-0.086,0.090853,-0.895,-0.123927,-1.429,-0.172101,-2.433,0.006761,-0.041,0.075523,-0.687,0.098785,-1.012,-0.216747,-3.62,-0.242762,-4.434,-0.127344,-1.491,-0.135255,-1.64,-0.182018,-2.675,0.013198,-0.083,-0.122407,-1.402,-0.188854,-2.848,0.066529,-0.577,-0.162427,-2.209,-0.192604,-2.946,-0.021793,-0.146,0.0
f0461318,-0.029483,-0.207,-0.027294,-0.189,-0.01337,-0.085,-0.005916,-0.036,-0.005954,-0.036,0.005453,-0.033,0.016658,-0.108,0.016616,-0.107,-0.000154,-0.001,-0.150643,-1.951,-0.058744,-0.488,-0.071292,-0.635,0.009103,-0.056,-0.146916,-1.874,-0.115309,-1.278,-0.083305,-0.79,-0.079403,-0.738,-0.043044,-0.327,-0.02549,-0.174,-0.04933,-0.389,0.054106,-0.438,0.024374,-0.165,0.004932,-0.03,0.064367,-0.552,0.061332,-0.517,0.028862,-0.201,0.114335,-1.262,0.0
f0471018,0.043529,-0.332,0.018268,-0.119,0.053779,-0.435,0.044083,-0.337,0.055584,-0.454,-0.012021,-0.075,-0.046455,-0.36,-0.036369,-0.266,-0.029424,-0.206,0.01437,-0.092,-0.176808,-2.546,-0.222912,-3.805,-0.030468,-0.215,-0.013674,-0.087,0.069185,-0.609,-0.209038,-3.397,-0.242721,-4.433,-0.095633,-0.965,-0.181662,-2.666,-0.20798,-3.367,-0.047651,-0.372,-0.155577,-2.057,-0.199966,-3.144,0.011176,-0.07,-0.211757,-3.475,-0.239611,-4.331,-0.057445,-0.474,0.0
f0468718,-0.01257,-0.079,-0.01778,-0.116,0.00445,-0.027,0.03637,-0.266,0.039058,-0.29,0.006888,-0.042,0.014007,-0.089,0.012987,-0.082,0.004523,-0.027,-0.054619,-0.444,-0.128309,-1.509,-0.169688,-2.376,-0.017533,-0.114,-0.069998,-0.619,-0.008205,-0.05,-0.169977,-2.383,-0.203014,-3.228,-0.081227,-0.762,-0.123119,-1.414,-0.157089,-2.09,-0.01341,-0.085,-0.064098,-0.549,-0.114997,-1.273,0.052051,-0.417,-0.094129,-0.942,-0.123584,-1.423,-0.000821,-0.005,0.0
f0468918,0.013392,-0.085,-0.001762,-0.01,0.025707,-0.176,0.007406,-0.045,0.023601,-0.159,-0.021448,-0.143,-0.002263,-0.013,-0.004729,-0.028,0.000857,-0.005,0.002358,-0.014,-0.106865,-1.138,-0.135467,-1.644,-0.018087,-0.118,0.000801,-0.005,0.004524,-0.027,-0.15332,-2.008,-0.167335,-2.321,-0.101913,-1.06,-0.100025,-1.031,-0.133772,-1.612,0.008917,-0.055,-0.092421,-0.917,-0.136397,-1.662,0.042038,-0.318,-0.105658,-1.119,-0.124224,-1.434,-0.01176,-0.074,0.0
f0469918,0.014428,-0.092,0.018824,-0.123,-0.005306,-0.032,-0.004053,-0.024,0.002558,-0.015,-0.01011,-0.063,0.005141,-0.031,-0.006835,-0.041,0.020115,-0.133,0.017135,-0.111,-0.110341,-1.195,-0.135147,-1.638,-0.027931,-0.194,0.013814,-0.088,0.019807,-0.131,-0.179026,-2.6,-0.18997,-2.877,-0.119189,-1.345,-0.11113,-1.208,-0.132497,-1.588,-0.021802,-0.146,-0.079643,-0.741,-0.12206,-1.396,0.041103,-0.309,-0.107859,-1.154,-0.127645,-1.497,-0.01624,-0.105,0.0
f0470418,-0.009954,-0.062,-0.030107,-0.212,0.029429,-0.206,0.016533,-0.107,0.045839,-0.354,-0.043945,-0.336,0.007378,-0.045,-0.002262,-0.013,0.018604,-0.122,-0.048132,-0.377,-0.115933,-1.289,-0.135006,-1.636,-0.034661,-0.251,-0.050895,-0.405,-0.031983,-0.228,-0.175013,-2.503,-0.180212,-2.63,-0.119392,-1.349,-0.079553,-0.74,-0.102063,-1.062,0.007345,-0.045,-0.071367,-0.635,-0.100436,-1.037,0.028241,-0.196,-0.080676,-0.754,-0.100552,-1.039,0.00297,-0.018,0.0
f0470518,0.001136,-0.007,-0.012682,-0.08,0.021494,-0.143,0.032027,-0.228,0.045079,-0.347,-0.012469,-0.079,0.000854,-0.005,-0.001823,-0.011,0.003429,-0.02,0.00209,-0.012,-0.150849,-1.956,-0.202162,-3.204,-0.009139,-0.056,-0.013151,-0.083,0.03289,-0.235,-0.22393,-3.836,-0.25624,-4.893,-0.124047,-1.431,-0.147929,-1.895,-0.196064,-3.038,0.003402,-0.02,-0.105525,-1.117,-0.17149,-2.418,0.069197,-0.609,-0.14455,-1.825,-0.182711,-2.692,-0.001346,-0.008,0.0
f0470918,-0.017273,-0.112,-0.015564,-0.1,-0.009418,-0.058,0.014005,-0.089,0.018715,-0.123,-0.001431,-0.008,0.01618,-0.104,0.008397,-0.052,0.016655,-0.108,-0.014446,-0.092,-0.1058,-1.121,-0.127565,-1.495,-0.035882,-0.261,-0.016882,-0.109,-0.008079,-0.049,-0.177737,-2.569,-0.184665,-2.741,-0.132916,-1.595,-0.091392,-0.903,-0.116217,-1.294,-0.006479,-0.039,-0.062453,-0.53,-0.099015,-1.015,0.033823,-0.243,-0.076189,-0.696,-0.0958,-0.967,-0.006701,-0.041,0.0
